Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,ICA_PM10,ICA_PM2.5,ICA_NO2,Calidad_Aire
26.5,93.2,18.4,18.5,28.5,2.2,1.17,17.12962962962963,64.2489270386266,26.88679245283019,Buena
32.5,89.5,40.5,56.8,31.3,18.7,1.86,51.89090909090909,113.31155778894473,29.528301886792455,Regular
50.4,102.2,51.6,74.0,36.4,37.6,2.3,60.4040404040404,140.64321608040203,34.339622641509436,Regular
28.4,75.9,17.2,27.6,15.5,7.1,1.15,25.555555555555557,61.72532188841202,14.622641509433963,Buena
27.5,56.7,7.0,15.8,18.5,0.8,1.09,14.62962962962963,29.166666666666668,17.452830188679247,Excelente
24.3,78.1,0.5,5.2,24.3,2.6,1.0,4.814814814814815,2.0833333333333335,22.924528301886795,Excelente
16.1,69.8,14.1,19.9,14.4,9.7,0.98,18.425925925925924,55.20600858369099,13.584905660377359,Buena
30.7,93.7,135.1,144.6,36.7,20.0,2.12,95.34747474747475,192.10010537407797,34.62264150943397,Mala
35.5,95.0,31.6,52.5,24.3,13.6,2.34,48.611111111111114,92.00858369098714,22.924528301886795,Buena
41.1,68.2,14.3,22.6,32.7,13.6,1.86,20.925925925925927,55.62660944206009,30.849056603773587,Buena
24.4,79.8,10.9,29.8,19.6,6.9,1.47,27.59259259259259,45.41666666666667,18.49056603773585,Excelente
35.5,69.0,22.0,38.7,35.0,9.9,2.1,35.833333333333336,71.8197424892704,33.0188679245283,Buena
25.0,55.9,15.9,22.9,16.0,8.3,1.07,21.203703703703702,58.99141630901288,15.09433962264151,Buena
25.1,61.0,17.5,36.0,27.6,17.5,1.51,33.333333333333336,62.35622317596567,26.037735849056606,Buena
32.5,79.2,2.8,15.5,24.4,9.0,1.57,14.351851851851851,11.666666666666666,23.0188679245283,Excelente
32.8,89.1,18.0,32.4,44.1,16.1,1.64,30.0,63.407725321888414,41.60377358490566,Buena
25.8,56.3,5.0,9.5,20.9,2.5,0.98,8.796296296296296,20.833333333333336,19.71698113207547,Excelente
27.3,103.2,38.7,45.3,29.0,11.5,1.37,41.94444444444444,108.87939698492463,27.358490566037737,Regular
32.0,63.1,21.3,36.9,33.6,24.0,2.03,34.166666666666664,70.34763948497854,31.69811320754717,Buena
26.6,45.9,14.2,20.1,23.5,3.2,1.23,18.611111111111114,55.41630901287554,22.169811320754718,Buena
24.8,41.0,4.7,11.8,13.7,2.5,0.94,10.925925925925927,19.583333333333336,12.924528301886792,Excelente
26.2,46.4,34.2,40.9,26.1,7.2,1.13,37.87037037037037,97.47639484978541,24.622641509433965,Buena
30.7,53.5,4.9,11.5,22.9,8.8,0.98,10.648148148148149,20.416666666666668,21.60377358490566,Excelente
18.0,66.7,3.3,6.1,11.3,5.3,0.82,5.648148148148148,13.75,10.660377358490567,Excelente
38.5,103.0,12.2,37.4,40.5,19.5,1.89,34.629629629629626,51.21030042918455,38.20754716981132,Buena
23.6,84.3,8.8,20.2,33.2,9.2,1.23,18.703703703703702,36.66666666666667,31.320754716981135,Excelente
35.0,55.8,12.9,17.8,26.2,13.8,1.65,16.48148148148148,52.682403433476395,24.71698113207547,Buena
30.8,62.2,11.8,37.1,29.1,17.0,1.91,34.351851851851855,49.16666666666667,27.452830188679247,Excelente
31.2,99.0,29.4,59.3,38.7,18.5,1.79,53.12828282828283,87.38197424892704,36.509433962264154,Buena
22.7,76.8,12.9,15.2,21.9,4.9,0.99,14.074074074074073,52.682403433476395,20.660377358490564,Buena
38.2,67.7,5.3,19.4,29.2,10.6,2.25,17.962962962962962,22.083333333333336,27.547169811320753,Excelente
28.0,63.6,2.8,6.3,27.8,7.9,0.91,5.833333333333333,11.666666666666666,26.226415094339625,Excelente
33.5,90.8,7.0,14.0,31.1,9.1,1.77,12.962962962962964,29.166666666666668,29.339622641509436,Excelente
24.0,86.1,27.9,40.8,17.3,7.3,1.36,37.77777777777778,84.2274678111588,16.32075471698113,Buena
40.3,120.5,9.7,27.6,47.8,10.1,2.58,25.555555555555557,40.416666666666664,45.094339622641506,Excelente
30.1,80.9,4.6,15.3,29.6,9.6,1.71,14.166666666666668,19.166666666666668,27.924528301886795,Excelente
32.2,58.5,2.2,19.5,27.8,7.9,1.77,18.055555555555557,9.166666666666668,26.226415094339625,Excelente
27.9,47.4,9.0,14.2,19.9,9.0,1.06,13.148148148148147,37.5,18.773584905660375,Excelente
47.0,74.1,8.6,24.1,29.1,14.0,0.99,22.314814814814817,35.833333333333336,27.452830188679247,Excelente
25.2,76.3,0.9,6.0,22.9,5.5,0.88,5.555555555555555,3.7500000000000004,21.60377358490566,Excelente
31.8,59.8,25.6,30.9,18.7,4.6,1.09,28.61111111111111,79.39055793991417,17.641509433962263,Buena
25.1,47.4,1.9,6.0,24.0,8.4,1.0,5.555555555555555,7.916666666666667,22.641509433962263,Excelente
18.8,72.3,8.8,12.2,18.7,3.2,0.85,11.296296296296296,36.66666666666667,17.641509433962263,Excelente
26.1,60.2,7.8,18.9,22.7,11.4,1.63,17.5,32.5,21.41509433962264,Excelente
30.8,66.5,15.7,21.5,23.8,0.7,1.54,19.90740740740741,58.57081545064378,22.452830188679247,Buena
18.9,51.4,7.2,17.2,18.5,5.8,1.44,15.925925925925926,30.000000000000004,17.452830188679247,Excelente
42.0,63.2,36.7,69.0,39.7,11.9,2.49,57.92929292929293,103.95477386934674,37.45283018867925,Regular
31.0,50.1,6.8,20.9,17.7,12.8,1.7,19.35185185185185,28.333333333333336,16.69811320754717,Excelente
31.6,61.9,46.9,46.9,17.9,4.0,1.46,43.425925925925924,129.07035175879398,16.88679245283019,Regular
23.5,51.9,5.2,15.0,14.4,0.5,1.41,13.88888888888889,21.666666666666668,13.584905660377359,Excelente
21.9,80.0,1.1,6.0,21.8,11.4,1.77,5.555555555555555,4.583333333333334,20.566037735849058,Excelente
30.7,79.1,23.2,25.8,13.5,5.5,0.98,23.88888888888889,74.34334763948499,12.735849056603774,Buena
19.2,66.2,16.4,44.9,18.8,7.1,2.25,41.574074074074076,60.042918454935624,17.735849056603776,Buena
23.0,53.6,0.3,4.9,24.6,4.8,1.02,4.537037037037037,1.25,23.207547169811324,Excelente
21.5,83.1,19.3,25.4,12.9,3.2,1.13,23.51851851851852,66.14163090128756,12.169811320754718,Buena
29.4,60.4,10.7,14.9,11.2,2.4,1.03,13.796296296296296,44.583333333333336,10.566037735849056,Excelente
30.0,78.1,38.4,55.7,30.8,16.4,1.45,51.346464646464646,108.14070351758794,29.056603773584907,Regular
22.1,79.6,1.6,4.1,20.1,3.8,1.02,3.796296296296296,6.666666666666668,18.962264150943398,Excelente
23.7,67.7,23.3,31.0,21.2,5.1,1.04,28.703703703703702,74.55364806866953,20.0,Buena
28.0,52.1,54.3,60.1,14.7,9.3,1.03,53.52424242424242,147.29145728643215,13.867924528301886,Regular
22.3,51.5,2.8,8.6,26.9,8.4,0.96,7.962962962962963,11.666666666666666,25.377358490566035,Excelente
28.6,50.0,2.4,8.1,24.5,4.3,1.71,7.5,10.0,23.11320754716981,Excelente
27.3,71.6,30.3,35.3,27.8,6.6,1.03,32.68518518518518,89.274678111588,26.226415094339625,Buena
28.9,62.3,5.1,10.3,14.3,5.8,0.82,9.537037037037038,21.25,13.49056603773585,Excelente
29.3,86.7,18.2,32.5,29.2,12.9,1.4,30.09259259259259,63.82832618025751,27.547169811320753,Buena
40.5,76.1,52.1,80.9,35.7,10.5,2.88,63.81919191919192,141.8743718592965,33.67924528301887,Regular
30.7,75.8,37.3,50.0,26.0,13.6,1.34,46.2962962962963,105.4321608040201,24.528301886792452,Regular
29.4,61.4,29.6,50.2,37.0,11.4,1.89,46.48148148148148,87.80257510729615,34.905660377358494,Buena
21.2,52.0,0.2,3.9,17.9,4.5,0.95,3.611111111111111,0.8333333333333335,16.88679245283019,Excelente
36.1,69.4,8.3,18.9,21.2,16.6,1.1,17.5,34.583333333333336,20.0,Excelente
25.6,51.5,35.5,40.7,32.2,-1.7,1.35,37.68518518518519,101.0,30.377358490566042,Regular
24.9,58.5,2.6,7.2,11.8,8.0,0.98,6.666666666666667,10.833333333333334,11.132075471698114,Excelente
31.1,68.6,32.4,43.0,22.2,14.1,2.06,39.81481481481482,93.69098712446352,20.943396226415093,Buena
37.4,51.2,75.2,85.4,25.4,8.6,1.66,66.04646464646464,161.17175974710221,23.962264150943394,Mala
28.9,67.0,2.1,5.9,18.9,5.9,1.08,5.462962962962964,8.750000000000002,17.830188679245282,Excelente
36.2,83.2,64.0,75.6,28.3,12.1,2.28,61.19595959595959,155.38883034773446,26.69811320754717,Mala
33.3,76.1,2.6,10.2,24.8,9.9,1.35,9.444444444444445,10.833333333333334,23.39622641509434,Excelente
26.8,63.4,52.9,63.6,26.9,9.0,1.39,55.256565656565655,143.84422110552765,25.377358490566035,Regular
48.3,95.4,68.6,89.2,51.8,20.4,3.36,67.92727272727274,157.76396206533192,48.867924528301884,Mala
27.7,59.6,6.5,10.3,15.1,6.5,1.0,9.537037037037038,27.083333333333336,14.245283018867925,Excelente
26.1,68.6,8.8,14.4,16.9,1.3,1.06,13.333333333333334,36.66666666666667,15.943396226415093,Excelente
27.2,51.0,4.2,8.7,11.4,6.1,1.01,8.055555555555555,17.500000000000004,10.754716981132075,Excelente
26.3,69.2,84.0,93.8,21.7,4.8,1.46,70.2040404040404,165.71548998946258,20.471698113207548,Mala
24.7,46.6,22.0,28.7,14.5,5.4,1.18,26.574074074074073,71.8197424892704,13.679245283018869,Buena
33.6,74.3,16.1,36.2,40.1,18.0,2.24,33.51851851851852,59.412017167381975,37.83018867924528,Buena
33.2,66.6,0.0,8.7,33.6,2.4,1.79,8.055555555555555,0.0,31.69811320754717,Excelente
20.0,48.7,1.9,10.8,24.1,4.0,1.13,10.0,7.916666666666667,22.735849056603776,Excelente
20.2,59.0,11.5,16.7,19.3,7.2,0.99,15.462962962962962,47.91666666666667,18.20754716981132,Excelente
31.1,66.0,4.5,6.0,24.2,7.7,1.57,5.555555555555555,18.75,22.830188679245282,Excelente
22.4,59.7,0.6,8.0,19.9,4.5,0.99,7.407407407407407,2.5,18.773584905660375,Excelente
36.5,89.2,40.9,61.0,25.0,1.8,1.85,53.96969696969697,114.2964824120603,23.58490566037736,Regular
22.4,50.7,13.6,19.0,17.9,8.7,1.12,17.59259259259259,54.15450643776824,16.88679245283019,Buena
36.0,71.3,5.3,25.4,33.0,14.6,1.73,23.51851851851852,22.083333333333336,31.132075471698112,Excelente
29.7,72.5,1.6,14.0,33.4,9.4,1.72,12.962962962962964,6.666666666666668,31.50943396226415,Excelente
30.4,80.4,2.7,21.0,38.4,14.3,3.11,19.444444444444443,11.250000000000002,36.22641509433962,Excelente
35.3,92.3,13.3,24.1,32.6,10.4,1.87,22.314814814814817,53.52360515021459,30.754716981132077,Buena
18.0,81.6,20.5,23.8,25.4,17.4,1.67,22.037037037037038,68.66523605150215,23.962264150943394,Buena
40.5,69.4,26.4,34.8,33.4,25.1,1.62,32.22222222222222,81.07296137339056,31.50943396226415,Buena
24.5,68.7,2.6,8.3,18.2,7.2,0.77,7.685185185185186,10.833333333333334,17.169811320754718,Excelente
36.4,97.3,10.8,33.1,38.8,13.1,2.07,30.64814814814815,45.00000000000001,36.60377358490566,Excelente
39.1,59.5,47.6,57.2,30.6,16.8,1.89,52.08888888888889,130.79396984924625,28.867924528301888,Regular
34.7,81.2,9.6,29.2,29.5,14.5,2.26,27.037037037037038,40.0,27.830188679245282,Excelente
34.9,71.7,9.3,19.4,34.4,7.3,1.57,17.962962962962962,38.75000000000001,32.45283018867924,Excelente
36.2,128.1,28.3,47.0,46.8,23.3,1.99,43.51851851851852,85.06866952789701,44.15094339622641,Buena
33.7,108.8,45.3,66.0,34.5,20.1,2.29,56.44444444444444,125.13065326633165,32.54716981132076,Regular
39.3,64.7,22.6,34.4,38.1,12.2,1.77,31.85185185185185,73.08154506437769,35.943396226415096,Buena
38.9,80.0,53.4,66.4,42.4,23.0,2.19,56.64242424242425,145.0753768844221,40.0,Regular
28.6,50.1,3.2,15.6,26.6,4.9,1.6,14.444444444444445,13.333333333333336,25.09433962264151,Excelente
20.2,54.7,25.8,33.6,21.1,6.7,1.06,31.111111111111114,79.81115879828327,19.905660377358494,Buena
33.1,72.0,30.3,48.8,30.8,11.8,1.12,45.18518518518518,89.274678111588,29.056603773584907,Buena
41.0,80.9,27.8,56.5,43.4,23.8,2.95,51.74242424242424,84.01716738197425,40.943396226415096,Buena
28.5,50.7,27.0,32.5,18.0,5.1,1.04,30.09259259259259,82.33476394849785,16.9811320754717,Buena
20.2,55.1,13.6,10.7,23.6,5.0,0.99,9.907407407407407,54.15450643776824,22.264150943396228,Buena
29.4,68.1,6.8,22.0,19.5,15.0,1.4,20.37037037037037,28.333333333333336,18.39622641509434,Excelente
23.5,75.6,9.5,14.1,25.4,6.2,1.03,13.055555555555555,39.583333333333336,23.962264150943394,Excelente
41.1,105.0,6.9,30.9,37.1,16.4,2.45,28.61111111111111,28.750000000000004,35.0,Excelente
33.2,101.3,14.7,20.5,36.6,14.2,1.53,18.98148148148148,56.467811158798284,34.528301886792455,Buena
27.5,40.4,9.0,14.2,15.8,4.5,1.16,13.148148148148147,37.5,14.905660377358492,Excelente
29.9,48.7,16.4,18.6,16.7,5.8,1.1,17.222222222222225,60.042918454935624,15.754716981132075,Buena
25.0,54.9,3.4,8.8,22.1,5.1,0.85,8.148148148148149,14.166666666666668,20.849056603773587,Excelente
30.0,76.4,16.2,18.9,15.9,6.3,1.05,17.5,59.622317596566525,15.0,Buena
23.3,49.1,1.6,6.7,16.1,3.8,1.06,6.203703703703704,6.666666666666668,15.188679245283021,Excelente
35.1,60.9,5.0,12.2,19.3,20.0,1.5,11.296296296296296,20.833333333333336,18.20754716981132,Excelente
24.7,65.1,1.2,4.0,23.4,3.1,1.03,3.7037037037037037,5.0,22.075471698113205,Excelente
23.5,50.8,5.5,10.7,26.4,4.1,0.8,9.907407407407407,22.916666666666668,24.90566037735849,Excelente
27.7,68.1,11.0,19.6,21.2,9.0,1.33,18.14814814814815,45.833333333333336,20.0,Excelente
39.8,63.6,5.0,19.4,25.1,7.4,2.27,17.962962962962962,20.833333333333336,23.67924528301887,Excelente
43.1,69.1,2.4,16.6,30.0,12.2,2.08,15.370370370370372,10.0,28.30188679245283,Excelente
31.0,65.1,7.6,8.9,23.4,4.2,1.11,8.24074074074074,31.666666666666668,22.075471698113205,Excelente
23.5,74.6,0.3,6.6,16.8,3.9,1.22,6.111111111111111,1.25,15.849056603773585,Excelente
40.7,64.4,4.0,16.3,30.0,11.1,1.55,15.092592592592593,16.666666666666668,28.30188679245283,Excelente
47.0,98.2,104.7,108.8,43.9,31.4,3.08,77.62828282828283,176.40358271865122,41.41509433962264,Mala
27.6,83.3,128.5,138.4,27.9,4.9,1.17,92.27878787878788,188.69230769230768,26.32075471698113,Mala
34.9,68.1,14.5,27.0,31.2,19.5,2.11,25.0,56.047210300429185,29.433962264150942,Buena
27.7,62.4,0.2,4.6,15.3,5.7,1.06,4.259259259259259,0.8333333333333335,14.433962264150944,Excelente
36.0,51.6,59.9,82.8,30.5,18.0,1.98,64.75959595959596,153.27186512118018,28.77358490566038,Mala
28.9,48.1,2.2,5.6,23.1,5.9,1.09,5.185185185185185,9.166666666666668,21.79245283018868,Excelente
30.2,62.7,3.8,11.4,13.6,7.5,1.02,10.555555555555555,15.833333333333334,12.830188679245284,Excelente
22.6,61.0,18.8,25.7,15.0,2.2,1.02,23.796296296296294,65.09012875536482,14.150943396226415,Buena
32.2,95.9,3.0,12.3,32.2,5.5,1.38,11.38888888888889,12.5,30.377358490566042,Excelente
32.6,92.5,5.4,10.9,26.2,12.9,1.32,10.092592592592593,22.500000000000004,24.71698113207547,Excelente
35.4,68.8,29.2,40.7,32.6,8.8,1.74,37.68518518518519,86.96137339055795,30.754716981132077,Buena
23.6,40.4,10.7,14.1,26.6,7.4,1.03,13.055555555555555,44.583333333333336,25.09433962264151,Excelente
24.9,82.9,3.7,17.6,36.7,29.1,1.72,16.296296296296298,15.416666666666668,34.62264150943397,Excelente
29.0,79.7,92.7,112.4,33.2,6.9,1.84,79.41010101010102,170.20758693361432,31.320754716981135,Mala
32.2,79.5,52.1,54.7,20.3,9.3,1.67,,141.8743718592965,19.150943396226417,Desconocido
39.5,94.4,32.6,51.0,37.1,28.6,1.8,47.22222222222222,94.11158798283262,35.0,Buena
31.6,59.5,9.4,14.6,29.8,10.6,1.31,13.518518518518519,39.16666666666667,28.11320754716981,Excelente
29.1,68.0,37.5,47.0,30.1,7.9,1.63,43.51851851851852,105.92462311557789,28.39622641509434,Regular
25.9,76.7,13.8,17.9,17.4,5.0,1.2,16.574074074074073,54.57510729613734,16.41509433962264,Buena
20.9,42.5,1.8,5.2,13.0,5.8,1.01,4.814814814814815,7.500000000000001,12.264150943396226,Excelente
36.5,102.2,115.9,128.0,27.8,30.8,2.22,87.13131313131314,182.18651211801898,26.226415094339625,Mala
32.3,96.1,52.9,67.1,29.6,9.2,2.44,56.98888888888889,143.84422110552765,27.924528301886795,Regular
35.0,58.7,0.6,7.1,19.9,13.2,1.58,6.5740740740740735,2.5,18.773584905660375,Excelente
28.3,71.1,16.1,19.8,19.0,3.2,0.97,18.333333333333336,59.412017167381975,17.92452830188679,Buena
20.5,62.5,5.4,8.9,25.7,8.0,1.12,8.24074074074074,22.500000000000004,24.245283018867923,Excelente
26.8,45.7,2.3,8.2,17.9,5.6,0.88,7.592592592592592,9.583333333333334,16.88679245283019,Excelente
17.2,64.4,42.7,48.7,20.8,5.9,1.08,45.092592592592595,118.72864321608041,19.62264150943396,Regular
26.8,48.9,32.6,34.3,17.4,5.7,0.92,31.759259259259256,94.11158798283262,16.41509433962264,Buena
33.5,96.2,22.1,41.0,41.6,15.7,2.17,37.96296296296296,72.03004291845494,39.24528301886792,Buena
31.4,76.6,2.3,7.9,24.4,7.6,1.01,7.314814814814815,9.583333333333334,23.0188679245283,Excelente
37.2,69.3,120.7,129.3,43.4,12.5,1.93,87.77474747474749,184.6649104320337,40.943396226415096,Mala
45.9,56.9,59.1,79.3,46.9,4.4,1.94,63.027272727272724,152.85879873551107,44.24528301886792,Mala
28.1,67.8,2.0,6.9,21.5,1.1,0.85,6.388888888888889,8.333333333333334,20.28301886792453,Excelente
23.1,67.0,2.3,8.1,18.7,7.7,1.13,7.5,9.583333333333334,17.641509433962263,Excelente
30.3,51.2,7.3,18.8,26.3,14.1,1.39,17.40740740740741,30.416666666666668,24.81132075471698,Excelente
45.7,100.1,2.0,21.9,31.0,10.0,2.0,20.277777777777775,8.333333333333334,29.245283018867926,Excelente
16.4,40.9,25.0,28.3,19.1,4.0,1.15,26.203703703703706,78.12875536480686,18.018867924528305,Buena
24.5,50.7,1.4,8.1,15.3,2.4,1.02,7.5,5.833333333333333,14.433962264150944,Excelente
27.8,99.6,27.2,34.4,40.4,18.4,2.06,31.85185185185185,82.75536480686696,38.11320754716981,Buena
26.8,72.5,20.7,35.2,18.5,13.2,1.72,32.592592592592595,69.08583690987125,17.452830188679247,Buena
41.1,86.1,15.8,34.3,34.9,17.5,1.88,31.759259259259256,58.78111587982833,32.92452830188679,Buena
29.1,71.8,1.6,3.0,23.7,5.6,1.05,2.7777777777777777,6.666666666666668,22.358490566037734,Excelente
31.0,74.1,11.1,14.5,20.9,9.9,0.86,13.425925925925926,46.25,19.71698113207547,Excelente
35.2,71.9,0.7,5.3,26.6,5.2,0.98,4.907407407407407,2.9166666666666665,25.09433962264151,Excelente
25.4,74.2,7.8,13.0,28.0,9.8,0.97,12.037037037037036,32.5,26.41509433962264,Excelente
26.6,63.6,8.9,13.5,30.8,7.9,1.0,12.5,37.083333333333336,29.056603773584907,Excelente
24.4,79.3,12.9,18.3,26.1,5.6,1.2,16.944444444444446,52.682403433476395,24.622641509433965,Buena
42.9,94.8,37.2,58.6,25.6,12.3,1.95,52.78181818181818,105.18592964824121,24.150943396226417,Regular
40.4,65.1,33.1,55.6,35.3,17.9,1.82,51.2969696969697,95.16309012875537,33.30188679245283,Buena
37.5,87.0,43.4,58.7,43.7,21.8,1.79,52.83131313131313,120.45226130653266,41.22641509433963,Regular
26.5,60.4,14.5,17.0,23.4,8.0,1.13,15.74074074074074,56.047210300429185,22.075471698113205,Buena
27.6,73.5,18.0,24.3,24.2,5.3,0.8,22.5,63.407725321888414,22.830188679245282,Buena
21.0,54.3,7.5,11.7,19.5,4.4,1.05,10.833333333333332,31.250000000000004,18.39622641509434,Excelente
44.1,89.4,18.7,39.9,29.3,18.1,1.87,36.94444444444444,64.87982832618026,27.641509433962266,Buena
27.5,69.5,2.4,10.0,22.2,5.8,0.99,9.25925925925926,10.0,20.943396226415093,Excelente
34.5,45.9,2.7,8.0,28.5,4.4,0.94,7.407407407407407,11.250000000000002,26.88679245283019,Excelente
24.7,78.0,9.3,13.9,19.3,2.4,0.92,12.87037037037037,38.75000000000001,18.20754716981132,Excelente
20.9,68.0,3.9,11.2,19.7,5.9,1.05,10.37037037037037,16.25,18.58490566037736,Excelente
17.8,57.7,1.2,6.8,27.1,3.0,0.95,6.296296296296296,5.0,25.566037735849058,Excelente
35.1,75.6,2.8,21.0,31.9,5.9,2.06,19.444444444444443,11.666666666666666,30.09433962264151,Excelente
43.6,104.2,64.7,85.9,38.6,4.5,2.72,66.2939393939394,155.75026343519494,36.41509433962264,Mala
23.9,70.2,4.1,6.0,24.0,1.8,1.03,5.555555555555555,17.083333333333332,22.641509433962263,Excelente
48.8,101.3,25.5,50.1,37.5,38.7,2.87,46.38888888888889,79.18025751072962,35.37735849056604,Buena
25.4,50.5,19.2,26.3,13.7,7.8,0.99,24.35185185185185,65.93133047210301,12.924528301886792,Buena
29.4,51.6,29.3,40.2,27.9,11.2,1.72,37.22222222222223,87.1716738197425,26.32075471698113,Buena
30.6,61.9,1.1,5.2,21.0,7.4,0.93,4.814814814814815,4.583333333333334,19.81132075471698,Excelente
26.9,63.4,4.7,10.2,19.4,7.5,1.03,9.444444444444445,19.583333333333336,18.30188679245283,Excelente
28.6,59.7,26.2,52.2,32.7,7.1,2.04,48.333333333333336,80.65236051502146,30.849056603773587,Buena
31.4,70.0,19.8,30.5,28.6,13.3,1.86,28.24074074074074,67.19313304721031,26.9811320754717,Buena
43.7,83.8,14.1,54.0,41.9,20.5,2.47,50.0,55.20600858369099,39.528301886792455,Buena
29.9,96.2,16.2,29.3,35.5,18.2,1.85,27.12962962962963,59.622317596566525,33.49056603773585,Buena
24.7,65.4,0.0,2.3,21.9,3.9,0.99,2.1296296296296293,0.0,20.660377358490564,Excelente
23.9,69.1,18.2,24.0,21.1,2.1,0.94,22.22222222222222,63.82832618025751,19.905660377358494,Buena
42.1,80.6,30.9,41.8,36.9,12.0,2.09,38.7037037037037,90.53648068669528,34.81132075471698,Buena
22.2,98.7,13.2,35.8,24.0,12.6,1.54,33.148148148148145,53.31330472103004,22.641509433962263,Buena
42.1,74.0,3.9,21.4,34.4,20.7,1.69,19.814814814814813,16.25,32.45283018867924,Excelente
23.6,45.6,7.9,9.2,20.8,6.9,1.19,8.518518518518517,32.91666666666667,19.62264150943396,Excelente
32.0,95.2,28.6,41.8,38.3,23.0,2.11,38.7037037037037,85.69957081545064,36.13207547169811,Buena
30.5,76.2,9.3,19.7,32.2,6.5,1.97,18.24074074074074,38.75000000000001,30.377358490566042,Excelente
33.9,74.7,3.5,15.2,31.0,10.9,1.41,14.074074074074073,14.583333333333334,29.245283018867926,Excelente
39.0,96.8,66.6,99.7,45.6,15.2,2.2,73.12424242424242,156.7312961011591,43.0188679245283,Mala
37.6,87.7,13.4,32.0,30.3,13.1,2.41,29.62962962962963,53.73390557939914,28.58490566037736,Buena
33.9,72.8,22.7,30.8,26.1,15.3,1.98,28.51851851851852,73.29184549356223,24.622641509433965,Buena
33.2,62.2,6.3,15.7,19.0,1.1,1.14,14.537037037037036,26.25,17.92452830188679,Excelente
43.5,71.9,25.1,44.1,38.4,18.8,1.8,40.833333333333336,78.33905579399142,36.22641509433962,Buena
56.5,113.5,74.6,93.9,36.9,22.2,2.2,70.25353535353536,160.86195995785036,34.81132075471698,Mala
21.0,94.3,37.7,55.3,33.5,13.6,1.52,51.14848484848485,106.41708542713569,31.60377358490566,Regular
43.6,89.8,21.3,35.6,49.9,19.8,2.72,32.96296296296296,70.34763948497854,47.075471698113205,Buena
32.7,82.0,64.9,78.4,30.5,-1.9,1.93,62.581818181818186,155.85353003161222,28.77358490566038,Mala
31.7,59.3,6.9,16.7,29.4,7.0,1.37,15.462962962962962,28.750000000000004,27.735849056603772,Excelente
29.7,61.8,1.6,5.1,15.1,5.9,0.99,4.722222222222222,6.666666666666668,14.245283018867925,Excelente
23.6,69.5,2.6,7.0,19.5,6.3,1.12,6.481481481481482,10.833333333333334,18.39622641509434,Excelente
25.6,72.6,7.9,10.6,16.8,7.8,0.9,9.814814814814815,32.91666666666667,15.849056603773585,Excelente
30.2,74.5,18.3,25.0,23.3,4.2,0.87,23.14814814814815,64.03862660944206,21.9811320754717,Buena
26.0,78.8,27.6,42.3,30.9,6.3,1.79,39.166666666666664,83.59656652360516,29.150943396226413,Buena
34.4,90.0,4.9,16.4,14.6,12.6,1.71,15.185185185185183,20.416666666666668,13.773584905660377,Excelente
34.1,61.4,6.8,16.3,41.3,15.3,1.57,15.092592592592593,28.333333333333336,38.9622641509434,Excelente
28.9,74.7,8.0,19.1,28.9,1.5,1.56,17.685185185185187,33.333333333333336,27.264150943396224,Excelente
40.9,93.8,3.4,26.7,44.6,10.2,1.75,24.72222222222222,14.166666666666668,42.07547169811321,Excelente
29.1,79.2,3.8,12.6,29.2,-0.5,1.7,11.666666666666666,15.833333333333334,27.547169811320753,Excelente
39.2,70.1,27.4,40.3,41.0,11.1,1.91,37.31481481481481,83.17596566523605,38.679245283018865,Buena
29.1,68.1,0.7,5.2,23.4,3.9,0.84,4.814814814814815,2.9166666666666665,22.075471698113205,Excelente
42.0,92.6,10.8,29.5,47.4,35.7,2.21,27.314814814814817,45.00000000000001,44.71698113207547,Excelente
33.3,54.3,21.3,33.9,23.6,2.9,1.35,31.38888888888889,70.34763948497854,22.264150943396228,Buena
27.1,64.1,4.0,16.0,38.1,15.2,1.9,14.814814814814815,16.666666666666668,35.943396226415096,Excelente
29.5,53.9,37.4,50.4,24.1,5.2,1.47,46.666666666666664,105.67839195979899,22.735849056603776,Regular
31.8,68.3,29.4,39.1,23.0,5.8,1.76,36.2037037037037,87.38197424892704,21.69811320754717,Buena
23.4,69.5,5.8,12.1,19.5,7.8,1.02,11.203703703703704,24.166666666666668,18.39622641509434,Excelente
27.3,42.1,0.8,9.0,26.0,9.1,1.11,8.333333333333334,3.333333333333334,24.528301886792452,Excelente
28.8,79.7,8.8,20.2,23.1,6.5,1.48,18.703703703703702,36.66666666666667,21.79245283018868,Excelente
44.9,66.4,10.6,34.3,38.5,19.3,2.53,31.759259259259256,44.16666666666667,36.320754716981135,Excelente
33.0,93.1,68.7,92.0,30.2,27.9,3.01,69.31313131313132,157.81559536354058,28.49056603773585,Mala
43.0,64.7,12.3,21.3,29.6,6.6,1.72,19.72222222222222,51.4206008583691,27.924528301886795,Buena
26.5,96.7,68.7,77.0,33.2,12.9,2.05,61.888888888888886,157.81559536354058,31.320754716981135,Mala
37.5,93.5,38.5,45.1,32.7,14.6,1.74,41.75925925925926,108.38693467336684,30.849056603773587,Regular
22.9,71.8,2.8,10.5,21.4,3.0,1.04,9.722222222222221,11.666666666666666,20.18867924528302,Excelente
33.0,51.4,15.6,27.7,30.0,10.2,1.08,25.64814814814815,58.36051502145923,28.30188679245283,Buena
30.3,68.3,18.8,29.0,23.9,11.2,1.47,26.85185185185185,65.09012875536482,22.547169811320753,Buena
